cityid,carid,time,sales
2,26,2018-12-01,15
2,26,2019-01-01,6
2,26,2019-02-01,9
2,26,2019-03-01,14
2,26,2019-04-01,33
2,26,2019-05-01,25
2,26,2019-06-01,12
2,26,2019-07-01,48
2,26,2019-08-01,26
2,26,2019-09-01,32
2,26,2019-10-01,30
2,26,2019-11-01,5
2,26,2019-12-01,2
2,27,2017-01-01,7
2,27,2017-02-01,20
2,27,2017-03-01,35
2,27,2017-04-01,4
2,27,2017-05-01,2
2,27,2017-06-01,21
2,27,2017-07-01,5
2,27,2017-08-01,19
2,27,2017-09-01,21
2,27,2017-10-01,5
2,27,2017-11-01,41
2,27,2017-12-01,7
2,27,2018-01-01,20
2,27,2018-02-01,15
2,27,2018-03-01,13
2,27,2018-04-01,21
2,27,2018-05-01,11
2,27,2018-06-01,22
2,27,2018-07-01,5
2,27,2018-08-01,37
2,27,2018-09-01,5
2,27,2018-10-01,35
2,27,2018-11-01,19
2,27,2018-12-01,22
2,27,2019-01-01,35
2,27,2019-02-01,21
2,27,2019-03-01,9
2,27,2019-04-01,26
2,27,2019-05-01,21
2,27,2019-06-01,27
2,27,2019-07-01,18
2,27,2019-08-01,39
2,27,2019-09-01,18
2,27,2019-10-01,42
2,27,2019-11-01,25
2,27,2019-12-01,29
2,28,2017-01-01,22
2,28,2017-02-01,6
2,28,2017-03-01,25
2,28,2017-04-01,33
2,28,2017-05-01,14
2,28,2017-06-01,15
2,28,2017-07-01,14
2,28,2017-08-01,13
2,28,2017-09-01,16
2,28,2017-10-01,25
2,28,2017-11-01,43
2,28,2017-12-01,27
2,28,2018-01-01,36
2,28,2018-02-01,25
2,28,2018-03-01,30
2,28,2018-04-01,31
2,28,2018-05-01,28
2,28,2018-06-01,41
2,28,2018-07-01,38
2,28,2018-08-01,15
2,28,2018-09-01,13
2,28,2018-10-01,11
2,28,2018-11-01,33
2,28,2018-12-01,29
2,28,2019-01-01,21
2,28,2019-02-01,22
2,28,2019-03-01,41
2,28,2019-04-01,25
2,28,2019-05-01,17
2,28,2019-06-01,11
2,28,2019-07-01,26
2,28,2019-08-01,20
2,28,2019-09-01,27
2,28,2019-10-01,5
2,28,2019-11-01,25
2,28,2019-12-01,17
2,29,2017-01-01,17
2,29,2017-02-01,9
2,29,2017-03-01,8
2,29,2017-04-01,20
2,29,2017-05-01,17
2,29,2017-06-01,9
2,29,2017-07-01,23
2,29,2017-08-01,17
2,29,2017-09-01,35
2,29,2017-10-01,22
2,29,2017-11-01,6
2,29,2017-12-01,7
2,29,2018-01-01,9
2,29,2018-02-01,20
2,29,2018-03-01,24
2,29,2018-04-01,8
2,29,2018-05-01,24
2,29,2018-06-01,20
2,29,2018-07-01,11
2,29,2018-08-01,9
2,29,2018-09-01,24
2,29,2018-10-01,24
2,29,2018-11-01,9
2,29,2018-12-01,14
2,29,2019-01-01,8
2,29,2019-02-01,9
2,29,2019-03-01,24
2,29,2019-04-01,24
2,29,2019-05-01,9
2,29,2019-06-01,8
2,29,2019-07-01,19
2,29,2019-08-01,19
2,29,2019-09-01,10
2,29,2019-10-01,9
2,29,2019-11-01,11
2,29,2019-12-01,9
2,30,2017-01-01,22
2,30,2017-02-01,15
2,30,2017-03-01,9
2,30,2017-04-01,20
2,30,2017-05-01,11
2,30,2017-06-01,8
2,30,2017-07-01,26
2,30,2017-08-01,14
2,30,2017-09-01,16
2,30,2017-10-01,9
2,30,2017-11-01,38
2,30,2017-12-01,32
2,30,2018-01-01,20
2,30,2018-02-01,29
2,30,2018-03-01,19
2,30,2018-04-01,24
2,30,2018-05-01,9
2,30,2018-06-01,22
2,30,2018-07-01,8
2,30,2018-08-01,19
2,30,2018-09-01,14
2,30,2018-10-01,8
2,30,2018-11-01,23
2,30,2018-12-01,9
2,30,2019-01-01,13
2,30,2019-02-01,23
2,30,2019-03-01,8
2,30,2019-04-01,9
2,30,2019-05-01,24
2,30,2019-06-01,8
2,30,2019-07-01,7
2,30,2019-08-01,6
2,30,2019-09-01,24
2,30,2019-10-01,11
2,30,2019-11-01,9
2,30,2019-12-01,9
2,31,2017-01-01,18
2,31,2017-02-01,25
2,31,2017-03-01,14
2,31,2017-04-01,14
2,31,2017-05-01,6
2,31,2017-06-01,22
2,31,2017-07-01,17
2,31,2017-08-01,8
2,31,2017-09-01,24
2,31,2017-10-01,9
2,31,2017-11-01,19
2,31,2017-12-01,8
2,31,2018-01-01,24
2,31,2018-02-01,9
2,31,2018-03-01,14
2,31,2018-04-01,22
2,31,2018-05-01,9
2,31,2018-06-01,26
2,31,2018-07-01,9
2,31,2018-08-01,22
2,31,2018-09-01,10
2,31,2018-10-01,16
2,31,2018-11-01,22
2,31,2018-12-01,24
2,31,2019-01-01,8
2,31,2019-02-01,10
2,31,2019-03-01,24
2,31,2019-04-01,9
2,31,2019-05-01,15
2,31,2019-06-01,22
2,31,2019-07-01,14
2,31,2019-08-01,23
2,31,2019-09-01,14
2,31,2019-10-01,24
2,31,2019-11-01,13
2,31,2019-12-01,9
2,32,2017-01-01,32
2,32,2017-02-01,25
2,32,2017-03-01,13
2,32,2017-04-01,20
2,32,2017-05-01,16
2,32,2017-06-01,11
2,32,2017-07-01,13
2,32,2017-08-01,8
2,32,2017-09-01,9
2,32,2017-10-01,20
2,32,2017-11-01,8
2,32,2017-12-01,10
2,32,2018-01-01,15
2,32,2018-02-01,10
2,32,2018-03-01,10
2,32,2018-04-01,6
2,32,2018-05-01,12
2,32,2018-06-01,9
2,32,2018-07-01,8
2,32,2018-08-01,26
2,32,2018-09-01,25
2,32,2018-10-01,19
2,32,2018-11-01,24
2,32,2018-12-01,8
2,32,2019-01-01,10
2,32,2019-02-01,19
2,32,2019-03-01,13
2,32,2019-04-01,8
2,32,2019-05-01,6
2,32,2019-06-01,20
2,32,2019-07-01,29
2,32,2019-08-01,9
2,32,2019-09-01,24
2,32,2019-10-01,27
2,32,2019-11-01,29
2,32,2019-12-01,15
3,1,2017-01-01,104
3,1,2017-02-01,177
3,1,2017-03-01,187
3,1,2017-04-01,240
3,1,2017-05-01,164
3,1,2017-06-01,105
3,1,2017-07-01,232
3,1,2017-08-01,186
3,1,2017-09-01,138
3,1,2017-10-01,256
3,1,2017-11-01,115
3,1,2017-12-01,155
3,1,2018-01-01,184
3,1,2018-02-01,174
3,1,2018-03-01,102
3,1,2018-04-01,94
3,1,2018-05-01,104
3,1,2018-06-01,159
3,1,2018-07-01,248
3,1,2018-08-01,129
3,1,2018-09-01,73
3,1,2018-10-01,119
3,1,2018-11-01,108
3,1,2018-12-01,127
3,1,2019-01-01,120
3,1,2019-02-01,118
3,1,2019-03-01,208
3,1,2019-04-01,130
3,1,2019-05-01,117
3,1,2019-06-01,176
3,1,2019-07-01,104
3,1,2019-08-01,106
3,1,2019-09-01,126
3,1,2019-10-01,155
3,1,2019-11-01,148
3,1,2019-12-01,136
3,2,2017-01-01,117
3,2,2017-02-01,121
3,2,2017-03-01,101
3,2,2017-04-01,103
3,2,2017-05-01,124
3,2,2017-06-01,142
3,2,2017-07-01,166
3,2,2017-08-01,102
3,2,2017-09-01,156
3,2,2017-10-01,130
3,2,2017-11-01,119
3,2,2017-12-01,145
3,2,2018-01-01,120
3,2,2018-02-01,122
3,2,2018-03-01,129
3,2,2018-04-01,213
3,2,2018-05-01,114
3,2,2018-06-01,117
3,2,2018-07-01,115
3,2,2018-08-01,186
3,2,2018-09-01,144
3,2,2018-10-01,167
3,2,2018-11-01,188
3,2,2018-12-01,141
3,2,2019-01-01,130
3,2,2019-02-01,157
3,2,2019-03-01,121
3,2,2019-04-01,146
3,2,2019-05-01,161
3,2,2019-06-01,113
3,2,2019-07-01,253
3,2,2019-08-01,112
3,2,2019-09-01,166
3,2,2019-10-01,108
3,2,2019-11-01,143
3,2,2019-12-01,136
3,3,2017-01-01,106
3,3,2017-02-01,103
3,3,2017-03-01,130
3,3,2017-04-01,131
3,3,2017-05-01,114
3,3,2017-06-01,128
3,3,2017-07-01,144
3,3,2017-08-01,134
3,3,2017-09-01,183
3,3,2017-10-01,153
3,3,2017-11-01,119
3,3,2017-12-01,123
3,3,2018-01-01,112
3,3,2018-02-01,168
3,3,2018-03-01,144
3,3,2018-04-01,139
3,3,2018-05-01,137
3,3,2018-06-01,226
3,3,2018-07-01,178
3,3,2018-08-01,182
3,3,2018-09-01,159
3,3,2018-10-01,126
3,3,2018-11-01,138
3,3,2018-12-01,173
3,3,2019-01-01,124
3,3,2019-02-01,197
3,3,2019-03-01,182
3,3,2019-04-01,190
3,3,2019-05-01,153
3,3,2019-06-01,185
3,3,2019-07-01,174
3,3,2019-08-01,147
3,3,2019-09-01,124
3,3,2019-10-01,174
3,3,2019-11-01,117
3,3,2019-12-01,121
3,4,2017-01-01,114
3,4,2017-02-01,154
3,4,2017-03-01,196
3,4,2017-04-01,108
3,4,2017-05-01,98
3,4,2017-06-01,148
3,4,2017-07-01,152
3,4,2017-08-01,168
3,4,2017-09-01,160
3,4,2017-10-01,174
3,4,2017-11-01,117
3,4,2017-12-01,139
3,4,2018-01-01,147
3,4,2018-02-01,100
3,4,2018-03-01,118
3,4,2018-04-01,146
3,4,2018-05-01,144
3,4,2018-06-01,171
3,4,2018-07-01,141
3,4,2018-08-01,132
3,4,2018-09-01,166
3,4,2018-10-01,176
3,4,2018-11-01,129
3,4,2018-12-01,129
3,4,2019-01-01,174
3,4,2019-02-01,74
3,4,2019-03-01,152
3,4,2019-04-01,182
3,4,2019-05-01,157
3,4,2019-06-01,196
3,4,2019-07-01,160
3,4,2019-08-01,150
3,4,2019-09-01,166
3,4,2019-10-01,154
3,4,2019-11-01,178
3,4,2019-12-01,172
3,5,2017-01-01,154
3,5,2017-02-01,128
3,5,2017-03-01,142
3,5,2017-04-01,67
3,5,2017-05-01,57
3,5,2017-06-01,124
3,5,2017-07-01,135
3,5,2017-08-01,201
3,5,2017-09-01,125
3,5,2017-10-01,195
3,5,2017-11-01,146
3,5,2017-12-01,183
3,5,2018-01-01,101
3,5,2018-02-01,122
3,5,2018-03-01,114
3,5,2018-04-01,120
3,5,2018-05-01,110
3,5,2018-06-01,219
3,5,2018-07-01,176
3,5,2018-08-01,134
3,5,2018-09-01,117
3,5,2018-10-01,120
3,5,2018-11-01,183
3,5,2018-12-01,121
3,5,2019-01-01,175
3,5,2019-02-01,181
3,5,2019-03-01,119
3,5,2019-04-01,156
3,5,2019-05-01,130
3,5,2019-06-01,178
3,5,2019-07-01,128
3,5,2019-08-01,151
3,5,2019-09-01,120
3,5,2019-10-01,144
3,5,2019-11-01,84
3,5,2019-12-01,120
3,6,2017-01-01,143
3,6,2017-02-01,119
3,6,2017-03-01,133
3,6,2017-04-01,74
3,6,2017-05-01,85
3,6,2017-06-01,135
3,6,2017-07-01,81
3,6,2017-08-01,135
3,6,2017-09-01,99
3,6,2017-10-01,82
3,6,2017-11-01,104
3,6,2017-12-01,170
3,6,2018-01-01,148
3,6,2018-02-01,71
3,6,2018-03-01,160
3,6,2018-04-01,98
3,6,2018-05-01,110
3,6,2018-06-01,86
3,6,2018-07-01,124
3,6,2018-08-01,95
3,6,2018-09-01,127
3,6,2018-10-01,135
3,6,2018-11-01,158
3,6,2018-12-01,145
3,6,2019-01-01,153
3,6,2019-02-01,164
3,6,2019-03-01,96
3,6,2019-04-01,126
3,6,2019-05-01,125
3,6,2019-06-01,138
3,6,2019-07-01,298
3,6,2019-08-01,117
3,6,2019-09-01,118
3,6,2019-10-01,107
3,6,2019-11-01,158
3,6,2019-12-01,144
3,7,2017-01-01,158
3,7,2017-02-01,152
3,7,2017-03-01,144
3,7,2017-04-01,125
3,7,2017-05-01,110
3,7,2017-06-01,83
3,7,2017-07-01,85
3,7,2017-08-01,156
3,7,2017-09-01,98
3,7,2017-10-01,67
3,7,2017-11-01,145
3,7,2017-12-01,99
3,7,2018-01-01,76
3,7,2018-02-01,104
3,7,2018-03-01,20
3,7,2018-04-01,98
3,7,2018-05-01,135
3,7,2018-06-01,65
3,7,2018-07-01,136
3,7,2018-08-01,142
3,7,2018-09-01,136
3,7,2018-10-01,67
3,7,2018-11-01,136
3,7,2018-12-01,89
3,7,2019-01-01,65
3,7,2019-02-01,135
3,7,2019-03-01,86
3,7,2019-04-01,123
3,7,2019-05-01,128
3,7,2019-06-01,135
3,7,2019-07-01,78
3,7,2019-08-01,93
3,7,2019-09-01,104
3,7,2019-10-01,93
3,7,2019-11-01,78
3,7,2019-12-01,145
3,8,2017-01-01,35
3,8,2017-02-01,93
3,8,2017-03-01,94
3,8,2017-04-01,146
3,8,2017-05-01,54
3,8,2017-06-01,134
3,8,2017-07-01,135
3,8,2017-08-01,93
3,8,2017-09-01,93
3,8,2017-10-01,135
3,8,2017-11-01,104
3,8,2017-12-01,75
3,8,2018-01-01,75
3,8,2018-02-01,39
3,8,2018-03-01,135
3,8,2018-04-01,44
3,8,2018-05-01,35
3,8,2018-06-01,87
3,8,2018-07-01,59
3,8,2018-08-01,36
3,8,2018-09-01,78
3,8,2018-10-01,45
3,8,2018-11-01,133
3,8,2018-12-01,99
3,8,2019-01-01,54
3,8,2019-02-01,62
3,8,2019-03-01,137
3,8,2019-04-01,145
3,8,2019-05-01,124
3,8,2019-06-01,78
3,8,2019-07-01,111
3,8,2019-08-01,75
3,8,2019-09-01,93
3,8,2019-10-01,37
3,8,2019-11-01,87
3,8,2019-12-01,33
3,9,2017-01-01,41
3,9,2017-02-01,70
3,9,2017-03-01,74
3,9,2017-04-01,96
3,9,2017-05-01,65
3,9,2017-06-01,42
3,9,2017-07-01,92
3,9,2017-08-01,74
3,9,2017-09-01,55
3,9,2017-10-01,102
3,9,2017-11-01,46
3,9,2017-12-01,62
3,9,2018-01-01,73
3,9,2018-02-01,69
3,9,2018-03-01,40
3,9,2018-04-01,37
3,9,2018-05-01,41
3,9,2018-06-01,63
3,9,2018-07-01,99
3,9,2018-08-01,51
3,9,2018-09-01,29
3,9,2018-10-01,47
3,9,2018-11-01,43
3,9,2018-12-01,50
3,9,2019-01-01,48
3,9,2019-02-01,47
3,9,2019-03-01,83
3,9,2019-04-01,52
3,9,2019-05-01,46
3,9,2019-06-01,70
3,9,2019-07-01,41
3,9,2019-08-01,42
3,9,2019-09-01,50
3,9,2019-10-01,62
3,9,2019-11-01,59
3,9,2019-12-01,54
3,10,2017-01-01,46
3,10,2017-02-01,48
3,10,2017-03-01,40
3,10,2017-04-01,41
3,10,2017-05-01,49
3,10,2017-06-01,56
3,10,2017-07-01,66
3,10,2017-08-01,40
3,10,2017-09-01,62
3,10,2017-10-01,52
3,10,2017-11-01,47
3,10,2017-12-01,58
3,10,2018-01-01,48
3,10,2018-02-01,48
3,10,2018-03-01,51
3,10,2018-04-01,85
3,10,2018-05-01,45
3,10,2018-06-01,46
3,10,2018-07-01,46
3,10,2018-08-01,74
3,10,2018-09-01,57
3,10,2018-10-01,66
3,10,2018-11-01,75
3,10,2018-12-01,56
3,10,2019-01-01,52
3,10,2019-02-01,62
3,10,2019-03-01,48
3,10,2019-04-01,58
3,10,2019-05-01,64
3,10,2019-06-01,45
3,10,2019-07-01,101
3,10,2019-08-01,44
3,10,2019-09-01,66
3,10,2019-10-01,43
3,10,2019-11-01,57
3,10,2019-12-01,54
3,11,2017-01-01,42
3,11,2017-02-01,41
3,11,2017-03-01,52
3,11,2017-04-01,52
3,11,2017-05-01,45
3,11,2017-06-01,51
3,11,2017-07-01,57
3,11,2017-08-01,53
3,11,2017-09-01,73
3,11,2017-10-01,61
3,11,2017-11-01,47
3,11,2017-12-01,49
3,11,2018-01-01,44
3,11,2018-02-01,67
3,11,2018-03-01,57
3,11,2018-04-01,55
3,11,2018-05-01,54
3,11,2018-06-01,90
3,11,2018-07-01,71
3,11,2018-08-01,72
3,11,2018-09-01,63
3,11,2018-10-01,50
3,11,2018-11-01,55
3,11,2018-12-01,69
3,11,2019-01-01,49
3,11,2019-02-01,78
3,11,2019-03-01,72
3,11,2019-04-01,76
3,11,2019-05-01,61
3,11,2019-06-01,74
3,11,2019-07-01,69
3,11,2019-08-01,58
3,11,2019-09-01,49
3,11,2019-10-01,69
3,11,2019-11-01,46
3,11,2019-12-01,48
3,12,2017-01-01,45
3,12,2017-02-01,61
3,12,2017-03-01,78
3,12,2017-04-01,43
3,12,2017-05-01,39
3,12,2017-06-01,59
3,12,2017-07-01,60
3,12,2017-08-01,67
3,12,2017-09-01,64
3,12,2017-10-01,69
3,12,2017-11-01,46
3,12,2017-12-01,55
3,12,2018-01-01,58
3,12,2018-02-01,40
3,12,2018-03-01,47
3,12,2018-04-01,58
3,12,2018-05-01,57
3,12,2018-06-01,68
3,12,2018-07-01,56
3,12,2018-08-01,52
3,12,2018-09-01,66
3,12,2018-10-01,70
3,12,2018-11-01,51
3,12,2018-12-01,51
3,12,2019-01-01,69
3,12,2019-02-01,29
3,12,2019-03-01,60
3,12,2019-04-01,72
3,12,2019-05-01,62
3,12,2019-06-01,78
3,12,2019-07-01,64
3,12,2019-08-01,60
3,12,2019-09-01,66
3,12,2019-10-01,61
3,12,2019-11-01,71
3,12,2019-12-01,68
3,13,2017-01-01,61
3,13,2017-02-01,51
3,13,2017-03-01,56
3,13,2017-04-01,26
3,13,2017-05-01,22
3,13,2017-06-01,49
3,13,2017-07-01,54
3,13,2017-08-01,80
3,13,2017-09-01,50
3,13,2017-10-01,78
3,13,2017-11-01,58
3,13,2017-12-01,73
3,13,2018-01-01,40
3,13,2018-02-01,48
3,13,2018-03-01,45
3,13,2018-04-01,48
3,13,2018-05-01,44
3,13,2018-06-01,87
3,13,2018-07-01,70
3,13,2018-08-01,53
3,13,2018-09-01,46
3,13,2018-10-01,48
3,13,2018-11-01,73
3,13,2018-12-01,48
3,13,2019-01-01,70
3,13,2019-02-01,72
3,13,2019-03-01,47
3,13,2019-04-01,62
3,13,2019-05-01,52
3,13,2019-06-01,71
3,13,2019-07-01,51
3,13,2019-08-01,60
3,13,2019-09-01,48
3,13,2019-10-01,57
3,13,2019-11-01,33
3,13,2019-12-01,48
3,14,2017-01-01,57
3,14,2017-02-01,47
3,14,2017-03-01,53
3,14,2017-04-01,29
3,14,2017-05-01,34
3,14,2017-06-01,54
3,14,2017-07-01,32
3,14,2017-08-01,54
3,14,2017-09-01,39
3,14,2017-10-01,32
3,14,2017-11-01,41
3,14,2017-12-01,68
3,14,2018-01-01,59
3,14,2018-02-01,28
3,14,2018-03-01,64
3,14,2018-04-01,39
3,14,2018-05-01,44
3,14,2018-06-01,34
3,14,2018-07-01,49
3,14,2018-08-01,38
3,14,2018-09-01,50
3,14,2018-10-01,54
3,14,2018-11-01,63
3,14,2018-12-01,58
3,14,2019-01-01,61
3,14,2019-02-01,65
3,14,2019-03-01,38
3,14,2019-04-01,50
3,14,2019-05-01,50
3,14,2019-06-01,55
3,14,2019-07-01,119
3,14,2019-08-01,46
3,14,2019-09-01,47
3,14,2019-10-01,42
3,14,2019-11-01,63
3,14,2019-12-01,57
3,15,2017-01-01,63
3,15,2017-02-01,60
3,15,2017-03-01,57
3,15,2017-04-01,50
3,15,2017-05-01,44
3,15,2017-06-01,33
3,15,2017-07-01,34
3,15,2017-08-01,62
3,15,2017-09-01,39
3,15,2017-10-01,26
3,15,2017-11-01,58
3,15,2017-12-01,39
3,15,2018-01-01,30
3,15,2018-02-01,41
3,15,2018-03-01,8
3,15,2018-04-01,39
3,15,2018-05-01,54
3,15,2018-06-01,26
3,15,2018-07-01,54
3,15,2018-08-01,56
3,15,2018-09-01,54
3,15,2018-10-01,26
3,15,2018-11-01,54
3,15,2018-12-01,35
3,15,2019-01-01,26
3,15,2019-02-01,54
3,15,2019-03-01,34
3,15,2019-04-01,49
3,15,2019-05-01,51
3,15,2019-06-01,54
3,15,2019-07-01,31
3,15,2019-08-01,37
3,15,2019-09-01,41
3,15,2019-10-01,37
3,15,2019-11-01,31
3,15,2019-12-01,58
3,16,2017-01-01,14
3,16,2017-02-01,37
3,16,2017-03-01,37
3,16,2017-04-01,58
3,16,2017-05-01,21
3,16,2017-06-01,53
3,16,2017-07-01,54
3,16,2017-08-01,37
3,16,2017-09-01,37
3,16,2017-10-01,54
3,16,2017-11-01,41
3,16,2017-12-01,30
3,16,2018-01-01,30
3,16,2018-02-01,15
3,16,2018-03-01,54
3,16,2018-04-01,17
3,16,2018-05-01,14
3,16,2018-06-01,34
3,16,2018-07-01,23
3,16,2018-08-01,14
3,16,2018-09-01,31
3,16,2018-10-01,18
3,16,2018-11-01,53
3,16,2018-12-01,39
3,16,2019-01-01,21
3,16,2019-02-01,24
3,16,2019-03-01,54
3,16,2019-04-01,58
3,16,2019-05-01,49
3,16,2019-06-01,31
3,16,2019-07-01,44
3,16,2019-08-01,30
3,16,2019-09-01,37
3,16,2019-10-01,14
3,16,2019-11-01,34
3,16,2019-12-01,13
3,17,2017-01-01,68
3,17,2017-02-01,116
3,17,2017-03-01,123
3,17,2017-04-01,158
3,17,2017-05-01,108
3,17,2017-06-01,69
3,17,2017-07-01,153
3,17,2017-08-01,122
3,17,2017-09-01,91
3,17,2017-10-01,168
3,17,2017-11-01,75
3,17,2017-12-01,102
3,17,2018-01-01,121
3,17,2018-02-01,114
3,17,2018-03-01,67
3,17,2018-04-01,62
3,17,2018-05-01,68
3,17,2018-06-01,104
3,17,2018-07-01,163
3,17,2018-08-01,85
3,17,2018-09-01,48
3,17,2018-10-01,78
3,17,2018-11-01,71
3,17,2018-12-01,83
3,17,2019-01-01,79
3,17,2019-02-01,77
3,17,2019-03-01,137
3,17,2019-04-01,85
3,17,2019-05-01,77
3,17,2019-06-01,116
3,17,2019-07-01,68
3,17,2019-08-01,69
3,17,2019-09-01,83
3,17,2019-10-01,102
3,17,2019-11-01,97
3,17,2019-12-01,89
3,18,2017-01-01,77
3,18,2017-02-01,79
3,18,2017-03-01,66
3,18,2017-04-01,67
3,18,2017-05-01,81
3,18,2017-06-01,93
3,18,2017-07-01,109
3,18,2017-08-01,67
3,18,2017-09-01,102
3,18,2017-10-01,85
3,18,2017-11-01,78
3,18,2017-12-01,95
3,18,2018-01-01,79
3,18,2018-02-01,80
3,18,2018-03-01,85
3,18,2018-04-01,140
3,18,2018-05-01,75
3,18,2018-06-01,77
3,18,2018-07-01,75
3,18,2018-08-01,122
3,18,2018-09-01,95
3,18,2018-10-01,110
3,18,2018-11-01,124
3,18,2018-12-01,93
3,18,2019-01-01,85
3,18,2019-02-01,103
3,18,2019-03-01,79
3,18,2019-04-01,96
3,18,2019-05-01,106
3,18,2019-06-01,74
3,18,2019-07-01,166
3,18,2019-08-01,73
3,18,2019-09-01,109
3,18,2019-10-01,71
3,18,2019-11-01,94
3,18,2019-12-01,89
3,19,2017-01-01,69
3,19,2017-02-01,67
3,19,2017-03-01,85
3,19,2017-04-01,86
3,19,2017-05-01,75
3,19,2017-06-01,84
3,19,2017-07-01,95
3,19,2017-08-01,88
3,19,2017-09-01,120
3,19,2017-10-01,100
3,19,2017-11-01,78
3,19,2017-12-01,81
3,19,2018-01-01,73
3,19,2018-02-01,110
3,19,2018-03-01,95
3,19,2018-04-01,91
3,19,2018-05-01,90
3,19,2018-06-01,149
3,19,2018-07-01,117
3,19,2018-08-01,120
3,19,2018-09-01,104
3,19,2018-10-01,83
3,19,2018-11-01,91
3,19,2018-12-01,114
3,19,2019-01-01,81
3,19,2019-02-01,130
3,19,2019-03-01,120
3,19,2019-04-01,125
3,19,2019-05-01,100
3,19,2019-06-01,122
3,19,2019-07-01,114
3,19,2019-08-01,97
3,19,2019-09-01,81
3,19,2019-10-01,114
3,19,2019-11-01,77
3,19,2019-12-01,79
3,20,2017-01-01,75
3,20,2017-02-01,101
3,20,2017-03-01,129
3,20,2017-04-01,71
3,20,2017-05-01,64
3,20,2017-06-01,97
3,20,2017-07-01,100
3,20,2017-08-01,110
3,20,2017-09-01,105
3,20,2017-10-01,114
3,20,2017-11-01,77
3,20,2017-12-01,91
3,20,2018-01-01,97
3,20,2018-02-01,66
3,20,2018-03-01,77
3,20,2018-04-01,96
3,20,2018-05-01,95
3,20,2018-06-01,112
3,20,2018-07-01,93
3,20,2018-08-01,87
3,20,2018-09-01,109
3,20,2018-10-01,116
3,20,2018-11-01,85
3,20,2018-12-01,85
3,20,2019-01-01,114
3,20,2019-02-01,48
3,20,2019-03-01,100
3,20,2019-04-01,120
3,20,2019-05-01,103
3,20,2019-06-01,129
3,20,2019-07-01,105
3,20,2019-08-01,99
3,20,2019-09-01,109
3,20,2019-10-01,101
3,20,2019-11-01,117
3,20,2019-12-01,113
3,21,2017-01-01,101
3,21,2017-02-01,84
3,21,2017-03-01,93
3,21,2017-04-01,44
3,21,2017-05-01,37
3,21,2017-06-01,81
3,21,2017-07-01,89
3,21,2017-08-01,132
3,21,2017-09-01,82
3,21,2017-10-01,128
3,21,2017-11-01,96
3,21,2017-12-01,120
3,21,2018-01-01,66
3,21,2018-02-01,80
3,21,2018-03-01,75
3,21,2018-04-01,79
3,21,2018-05-01,72
3,21,2018-06-01,144
3,21,2018-07-01,116
3,21,2018-08-01,88
3,21,2018-09-01,77
3,21,2018-10-01,79
3,21,2018-11-01,120
3,21,2018-12-01,79
3,21,2019-01-01,115
3,21,2019-02-01,119
3,21,2019-03-01,78
3,21,2019-04-01,102
3,21,2019-05-01,85
3,21,2019-06-01,117
3,21,2019-07-01,84
3,21,2019-08-01,99
3,21,2019-09-01,79
3,21,2019-10-01,95
3,21,2019-11-01,55
3,21,2019-12-01,79
3,22,2017-01-01,94
3,22,2017-02-01,78
3,22,2017-03-01,87
3,22,2017-04-01,48
3,22,2017-05-01,56
3,22,2017-06-01,89
3,22,2017-07-01,53
3,22,2017-08-01,89
3,22,2017-09-01,65
3,22,2017-10-01,54
3,22,2017-11-01,68
3,22,2017-12-01,112
3,22,2018-01-01,97
3,22,2018-02-01,46
3,22,2018-03-01,105
3,22,2018-04-01,64
3,22,2018-05-01,72
3,22,2018-06-01,56
3,22,2018-07-01,81
3,22,2018-08-01,62
3,22,2018-09-01,83
3,22,2018-10-01,89
3,22,2018-11-01,104
3,22,2018-12-01,95
3,22,2019-01-01,100
3,22,2019-02-01,108
3,22,2019-03-01,63
3,22,2019-04-01,83
3,22,2019-05-01,82
3,22,2019-06-01,91
3,22,2019-07-01,196
3,22,2019-08-01,77
3,22,2019-09-01,77
3,22,2019-10-01,70
3,22,2019-11-01,104
3,22,2019-12-01,95
3,23,2017-01-01,104
3,23,2017-02-01,100
3,23,2017-03-01,95
3,23,2017-04-01,82
3,23,2017-05-01,72
3,23,2017-06-01,54
3,23,2017-07-01,56
3,23,2017-08-01,102
3,23,2017-09-01,64
3,23,2017-10-01,44
3,23,2017-11-01,95
3,23,2017-12-01,65
3,23,2018-01-01,50
3,23,2018-02-01,68
3,23,2018-03-01,13
3,23,2018-04-01,64
3,23,2018-05-01,89
3,23,2018-06-01,42
3,23,2018-07-01,89
3,23,2018-08-01,93
3,23,2018-09-01,89
3,23,2018-10-01,44
3,23,2018-11-01,89
3,23,2018-12-01,58
3,23,2019-01-01,42
3,23,2019-02-01,89
3,23,2019-03-01,56
3,23,2019-04-01,81
3,23,2019-05-01,84
3,23,2019-06-01,89
3,23,2019-07-01,51
3,23,2019-08-01,61
3,23,2019-09-01,68
3,23,2019-10-01,61
3,23,2019-11-01,51
3,23,2019-12-01,95
3,24,2017-01-01,23
3,24,2017-02-01,61
3,24,2017-03-01,62
3,24,2017-04-01,96
3,24,2017-05-01,35
3,24,2017-06-01,88
3,24,2017-07-01,89
3,24,2017-08-01,61
3,24,2017-09-01,61
3,24,2017-10-01,89
3,24,2017-11-01,68
3,24,2017-12-01,49
3,24,2018-01-01,49
3,24,2018-02-01,25
3,24,2018-03-01,89
3,24,2018-04-01,29
3,24,2018-05-01,23
3,24,2018-06-01,57
3,24,2018-07-01,38
